X,Y,Z,formation
250875.60001496837,6428425.996821982,305.1478383361133,Umberatana_Group
265306.08455614164,6414093.63389195,410.93631868977235,Umberatana_Group
262874.97805610596,6410153.316640134,498.0972630662383,Umberatana_Group
260713.64025599894,6405196.622181983,476.7692772319102,Umberatana_Group
271599.2088266486,6445716.496933304,453.7249273018166,Umberatana_Group
272299.3383433219,6445199.932754576,470.1225706725411,Umberatana_Group
273070.03542080126,6445494.307527142,472.00432821158284,Umberatana_Group
261067.65513942315,6458336.085975628,399.70771513690954,Umberatana_Group
260082.82531185233,6456154.527764179,385.9943717540566,Umberatana_Group
258001.23217333292,6452866.711996219,400.6189918562974,Umberatana_Group
257706.72985619135,6451287.209600598,385.9388956495043,Umberatana_Group
262027.52045321008,6449412.201445787,397.16090301632073,Umberatana_Group
262898.7758285274,6449357.700350683,404.15182379775024,Umberatana_Group
264043.32616795844,6449356.388340127,404.0993354816776,Umberatana_Group
263644.3444354615,6448979.982844329,403.28634799543056,Umberatana_Group
263544.24563556974,6448074.192937167,421.03037593148355,Umberatana_Group
270323.9508176359,6443455.910315642,494.5944901682792,Umberatana_Group
263544.24563556974,6448074.192937167,421.03037593148355,Umberatana_Group
260180.70017985685,6445320.633834001,427.6342319930743,Umberatana_Group
258363.25778079283,6445684.775536337,392.65784383194693,Umberatana_Group
256343.0238133617,6447391.329232285,365.16626306751976,Umberatana_Group
250863.12486691627,6441635.450452225,336.388513597955,Umberatana_Group
254293.14159267035,6442365.811852168,347.7993970828059,Umberatana_Group
257757.6643661559,6444244.429087965,384.0402214666404,Umberatana_Group
257900.05594243534,6444315.624669837,386.8368050287413,Umberatana_Group
258074.94392114785,6443878.402796617,381.4110076716749,Umberatana_Group
257687.93430482075,6442083.318500884,371.07895085066,Umberatana_Group
258415.34440317572,6440922.8780408,402.5151882019684,Umberatana_Group
259514.43221517338,6440885.064213928,409.8215430071334,Umberatana_Group
263231.07419918024,6443208.189193422,454.2325088081484,Umberatana_Group
264789.38926392526,6444511.378014509,432.2056765655615,Umberatana_Group
266459.61489756464,6444439.044975422,437.18565320165897,Umberatana_Group
268027.1917617768,6443215.817622427,443.4130044682437,Umberatana_Group
269799.41281770647,6441972.967851969,466.1520963217964,Umberatana_Group
270627.62250396283,6442263.926543236,478.9772188380547,Umberatana_Group
270654.3680603714,6443302.185614656,494.49561346730127,Umberatana_Group
270416.39917155774,6443453.38352401,495.9942298244862,Umberatana_Group
252543.82741671967,6438609.193112211,344.23597696753944,Umberatana_Group
253158.21052468545,6437861.4410279505,351.1002979497641,Umberatana_Group
255505.81557820027,6437340.562507632,432.83145074947345,Umberatana_Group
256209.83122687403,6439602.565685654,368.6350934114027,Umberatana_Group
253202.2210962692,6440274.632802237,324.59865587293893,Umberatana_Group
268520.47496908053,6435398.822398063,478.1189368786164,Umberatana_Group
267445.40743878775,6434056.105737458,469.307816005889,Umberatana_Group
266011.9881412179,6431668.665477194,422.98969232201864,Umberatana_Group
250805.1529856466,6433668.831728003,338.29445865774863,Umberatana_Group
252309.6414567755,6433534.371790053,450.888868368885,Umberatana_Group
252423.99058645125,6437934.379646046,349.988203419926,Umberatana_Group
250805.1529856466,6427741.691615488,318.9732654509463,Umberatana_Group
251545.78544249322,6427429.207688165,318.14003829795604,Umberatana_Group
252956.74904822645,6426908.972605044,350.7829529837589,Umberatana_Group
253520.50122177257,6426732.640493471,329.25444377043647,Umberatana_Group
257757.6643661559,6444244.429087965,384.0402214666404,Yudnamutana_Subgroup
257736.83589733564,6445166.55112098,389.8517977558354,Yudnamutana_Subgroup
257261.40402637186,6445354.498512568,389.5076621873036,Yudnamutana_Subgroup
256907.74297355316,6445314.374556113,401.74021342446974,Yudnamutana_Subgroup
255856.087828211,6445043.738533541,356.0849707911439,Yudnamutana_Subgroup
254328.0724787095,6443595.82935622,330.60655798844175,Yudnamutana_Subgroup
254192.9850876698,6442659.7459824905,338.9227599923619,Yudnamutana_Subgroup
254252.15876577722,6442415.229990906,345.03495449968716,Yudnamutana_Subgroup
255856.087828211,6445043.738533541,356.0849707911439,Yudnamutana_Subgroup
251746.96374392454,6442848.514001123,323.0,Yudnamutana_Subgroup
251484.8065555914,6442368.576098582,296.16035839793244,Yudnamutana_Subgroup
253814.80749802748,6443114.387141072,338.5680683980859,Yudnamutana_Subgroup
268849.926228157,6445631.599276832,444.99627719150897,Yudnamutana_Subgroup
269438.80864621524,6445016.993788038,451.26240423393676,Yudnamutana_Subgroup
269059.162165909,6443925.936105492,464.658728588876,Yudnamutana_Subgroup
269749.49779265944,6443229.262606388,486.0927707349082,Yudnamutana_Subgroup
270323.9508176359,6443455.910315642,494.5944901682792,Yudnamutana_Subgroup
263544.24563556974,6448074.192937167,421.03037593148355,Yudnamutana_Subgroup
264061.52632199327,6448059.196794315,430.3156346414496,Yudnamutana_Subgroup
264640.1440586706,6447524.445258675,420.8297038397281,Yudnamutana_Subgroup
260749.4345969816,6444571.819241984,417.5714119079314,Yudnamutana_Subgroup
259761.91836958847,6442058.628519347,394.0689861110305,Yudnamutana_Subgroup
263523.1708054864,6445282.942562587,436.238090095249,Yudnamutana_Subgroup
268753.14888932416,6445430.499524487,442.42331963726906,Yudnamutana_Subgroup
289464.85079693794,6436369.819199031,524.5196444472855,Burra_Group
288180.4654331424,6435733.719895359,516.0555698010919,Burra_Group
287756.21729585365,6434856.245541303,513.5240510961228,Burra_Group
287454.50556205807,6434374.018051961,511.4938993257348,Burra_Group
286484.7496685524,6433368.685150612,507.1790528875191,Burra_Group
285864.34521363874,6432263.301366065,499.61813434113236,Burra_Group
271528.0512583613,6426614.853143041,687.0629085361458,ABC_Range_Quartzite
272045.1834997322,6427745.891393332,600.6375087305144,ABC_Range_Quartzite
274692.2799418729,6430892.568350153,583.9769160155796,ABC_Range_Quartzite
276558.55748368823,6433700.226839319,560.7547312176796,ABC_Range_Quartzite
277228.3764049215,6434299.75695516,566.9313982463739,ABC_Range_Quartzite
275801.54527632426,6431480.087610716,575.052600749387,ABC_Range_Quartzite
274372.69320040836,6429436.208767323,624.1293681123856,ABC_Range_Quartzite
274246.34779373393,6428150.345953571,565.7402502814389,ABC_Range_Quartzite
275656.43887162465,6429340.878588951,539.0024806429856,ABC_Range_Quartzite
277585.811566681,6431096.544268056,555.8478415966124,ABC_Range_Quartzite
278029.4442710576,6431650.815865159,560.9082166879284,ABC_Range_Quartzite
280473.80782447045,6436057.414145239,539.8504632393895,ABC_Range_Quartzite
280831.1438728925,6436142.276252134,554.9155780625169,ABC_Range_Quartzite
280418.80159776565,6434642.237966541,566.1114817184327,ABC_Range_Quartzite
278908.08558237087,6431843.016767826,556.7503185919753,ABC_Range_Quartzite
275931.90823316947,6428352.402179711,569.4156953023896,ABC_Range_Quartzite
274002.2838946215,6426812.958975687,626.4228117376618,ABC_Range_Quartzite
272735.76275774464,6425879.006260516,610.750049172015,ABC_Range_Quartzite
271685.9334243254,6426102.733868308,675.3048385779639,ABC_Range_Quartzite
271543.1290897711,6426469.472057652,686.4697848320149,ABC_Range_Quartzite
326935.213946178,6432196.299466667,224.4825901521851,Yudnamutana_Subgroup
326438.7029707847,6431893.105421206,232.3110808672275,Yudnamutana_Subgroup
322573.0684479035,6428999.478761118,246.89364195834034,Yudnamutana_Subgroup
319107.4294025048,6424997.017189331,246.5181289164289,Yudnamutana_Subgroup
318879.67607664596,6425750.06615684,239.46825127243721,Yudnamutana_Subgroup
318907.80800604937,6425917.098191038,238.84903274037038,Yudnamutana_Subgroup
319844.7528218065,6427893.547211103,237.07152367425317,Yudnamutana_Subgroup
322125.7490920158,6428485.733081819,240.21507593345598,Yudnamutana_Subgroup
320688.185654365,6426388.444517959,237.06283683983023,Yudnamutana_Subgroup
327870.1548812587,6434673.771040642,226.85933125542272,Yudnamutana_Subgroup
327864.0692830396,6434018.342005113,222.06482,Yudnamutana_Subgroup
327429.68462018995,6433203.863666642,220.10317736576138,Yudnamutana_Subgroup
327045.22563499736,6432405.076081656,222.93678316096978,Yudnamutana_Subgroup
320688.185654365,6426388.444517959,237.06283683983023,Yudnamutana_Subgroup
320509.7494662163,6426076.28759881,240.32589465945173,Yudnamutana_Subgroup
319252.5588025861,6425097.41203609,248.0,Yudnamutana_Subgroup
286496.87196928886,6454067.114339371,674.7717992351976,Wilpena_Group
284439.5921179644,6439556.534961329,627.0177729653393,Wilpena_Group
278836.84793069353,6429002.251692907,503.4535215872776,Wilpena_Group
277687.02531179826,6427394.731026835,489.44218866780966,Wilpena_Group
274380.88096321875,6423680.964579871,523.0,Wilpena_Group
272776.6571316897,6421804.728157146,480.74045174817513,Wilpena_Group
271178.5227888855,6420781.084077688,498.07614125554676,Wilpena_Group
269885.3979069156,6420608.739302414,456.74142393159246,Wilpena_Group
267975.5678924972,6422237.716250757,444.7910469999048,Wilpena_Group
267127.09842067154,6423662.731453141,473.95660628308326,Wilpena_Group
272241.96414276795,6431476.158305472,537.6315391194626,Wilpena_Group
282748.6803527954,6448334.677165903,635.0363032116519,Wilpena_Group
283965.9365815396,6450982.073316829,688.8037344768003,Wilpena_Group
285323.06913690164,6453161.602845191,653.1432000650082,Wilpena_Group
285706.26469124376,6454405.509835063,679.0377900036607,Wilpena_Group
336682.921539395,6434634.306527091,242.38124050005834,Burra_Group
335925.28195205494,6434567.976319398,225.07610877207105,Burra_Group
335069.8315765835,6434625.192178713,224.0884957242369,Burra_Group
336682.921539395,6430111.649695353,242.9142865996718,Burra_Group
335979.991686019,6430793.436613595,238.2999428805985,Burra_Group
335926.8993835994,6430936.555818589,236.9406993075508,Burra_Group
336056.1542154072,6431643.838593502,231.60315697806914,Burra_Group
336462.0241241492,6431979.625807941,233.83023886083345,Burra_Group
325971.24507348286,6419124.62201025,274.7895747125258,Burra_Group
326435.39521927526,6420036.644881109,271.1696594733206,Burra_Group
321096.384105106,6419811.271130115,249.87040051847532,Burra_Group
320258.284575509,6420044.56771354,246.5780021206625,Burra_Group
319916.0315279886,6420450.317138677,251.4052102781547,Burra_Group
319505.49889266316,6420445.3792708535,249.46077878272285,Burra_Group
317869.0212466383,6422601.220854145,239.82736796593605,Burra_Group
318888.15338694456,6424230.548645589,235.8462424106286,Burra_Group
319127.3962736628,6424906.216701316,247.07876529246116,Burra_Group
326435.39521927526,6420036.644881109,271.1696594733206,Burra_Group
327039.68661102315,6421472.036523154,264.6234911522945,Burra_Group
326073.9963692583,6421777.089621521,262.8974092440924,Burra_Group
323691.6279501362,6421107.4553296445,255.2391962626648,Burra_Group
321760.3735141971,6421609.450556511,248.78044514304165,Burra_Group
320786.56766846555,6421201.709356794,240.15552295773438,Burra_Group
320977.772193453,6420240.018301614,246.09208430637602,Burra_Group
321026.17491898884,6419963.061769737,248.82658104142416,Burra_Group
320688.185654365,6426388.444517959,237.06283683983023,Burra_Group
321618.1014067537,6425041.703864911,236.38252257208453,Burra_Group
322994.6026009618,6424990.052945044,237.0,Burra_Group
324118.81987821154,6425540.302621498,241.165893379877,Burra_Group
325364.4305709193,6426186.814652929,230.11942002413684,Burra_Group
326287.9253355098,6425949.209855679,230.40864275698254,Burra_Group
326446.30826809467,6424686.649380287,232.64415843129723,Burra_Group
326791.8510606889,6423695.982663701,241.0,Burra_Group
329568.93828750594,6424675.301033538,251.13546705999187,Burra_Group
330566.18918919895,6425434.233193065,251.27777834410182,Burra_Group
330577.46873282257,6425670.221488722,249.23896080916376,Burra_Group
329894.4804386043,6426138.374865421,240.7662612731366,Burra_Group
328767.2328674216,6426910.809102927,225.49943690914716,Burra_Group
329421.7221806403,6427871.942901111,226.10836947841247,Burra_Group
330699.8976362491,6428399.554208017,226.84830571409535,Burra_Group
331554.9652801603,6428030.67921521,230.7060228752612,Burra_Group
331647.20704233105,6427234.817470738,234.14040574972984,Burra_Group
331935.4765639175,6426456.980225831,241.3657112252491,Burra_Group
333685.532086517,6426325.798495421,258.13592549492193,Burra_Group
336446.1468306414,6427367.735938393,260.075339393539,Burra_Group
304677.53576074285,6423566.217611114,348.91659188043053,Burra_Group
303698.0925467892,6422957.8033959605,357.96176913617757,Burra_Group
302915.4884492297,6421270.374836738,362.7406959318384,Burra_Group
300956.32963557565,6418527.148298041,414.66628682183875,Burra_Group
299929.66994293063,6416456.321794885,447.88471825878776,Burra_Group
300129.24165638967,6415991.202760791,426.0404686159377,Burra_Group
300934.2604426758,6416032.744642153,387.5630769866044,Burra_Group
302423.7985218606,6416852.769386293,343.4873459782099,Burra_Group
303658.38676468877,6417683.063444368,341.40968149506966,Burra_Group
304754.4641044702,6417112.291930929,334.5860471351523,Burra_Group
304700.0951269247,6416110.548627114,315.1777482084628,Burra_Group
304774.7294070078,6416032.310557319,312.1276358509534,Burra_Group
300791.54610824096,6411532.723008437,361.5979404465104,Burra_Group
301118.98211801995,6412634.816750852,364.1542126152343,Burra_Group
301444.64762849023,6413671.783142015,367.71965762771083,Burra_Group
300800.94235973875,6414333.071791597,398.6263288147034,Burra_Group
300033.18047343113,6414624.46293441,426.73175918252144,Burra_Group
298255.86297976295,6412559.848718673,462.0721292233822,Burra_Group
296989.97082654765,6411085.339701893,494.7516374184125,Burra_Group
297045.46407028043,6410160.0927760415,430.5149017509186,Burra_Group
298195.01377146866,6409439.864829515,392.46351579462686,Burra_Group
304026.8276261425,6458336.085975628,404.0850306442702,Umberatana_Group
303467.5263749055,6457557.057358944,365.69499620165755,Umberatana_Group
301444.03627475933,6457801.654749941,368.0200760151887,Umberatana_Group
315907.4565805206,6456235.845777562,296.56063378889405,Umberatana_Group
315556.3948775856,6457847.8488576915,311.62582543961184,Umberatana_Group
315458.20758469275,6458232.2871534005,320.1459693632673,Umberatana_Group
312543.5324532871,6442671.198676072,305.4552795103989,Umberatana_Group
313169.30347970803,6443993.974295287,294.8729791067832,Umberatana_Group
314196.96162624867,6444245.921816267,291.80624,Umberatana_Group
315440.9182252726,6444071.905256488,291.9030917308036,Umberatana_Group
315693.21804238553,6445377.982619045,286.6090415158026,Umberatana_Group
315154.431384051,6445880.156302299,284.2621236097719,Umberatana_Group
312964.79848842643,6445495.467315685,293.95492503326284,Umberatana_Group
311612.62586973165,6445459.52709029,300.35906955405585,Umberatana_Group
312065.637673815,6446281.473546246,295.97591609882863,Umberatana_Group
313183.5165029025,6446513.349928934,288.9305511019065,Umberatana_Group
314835.24600549485,6446961.430217082,286.5223369819477,Umberatana_Group
315984.38680144504,6448333.644439736,278.0175541291824,Umberatana_Group
315829.88882464945,6450832.336410996,275.5713081546,Umberatana_Group
317497.5813379985,6453149.088993194,279.9938840344898,Umberatana_Group
316592.77028581686,6456314.720336851,300.4448178341739,Umberatana_Group
331725.9961426808,6458336.085975628,214.39504151189834,Umberatana_Group
329849.6298396031,6457630.050003657,212.11440644891834,Umberatana_Group
327149.5888175389,6457062.351331741,236.79325056477853,Umberatana_Group
325431.84130881634,6456654.862038624,246.2031728710486,Umberatana_Group
324020.6102335951,6455483.341073897,246.02211502308515,Umberatana_Group
324204.5930347681,6454642.059075417,242.79370495364688,Umberatana_Group
324546.59441948525,6454452.532008057,238.78131682786707,Umberatana_Group
325089.1872111382,6454522.978030467,232.6032046211351,Umberatana_Group
326191.0889970049,6453431.039588466,230.42587846813228,Umberatana_Group
326859.2406134534,6451620.059533326,229.21158465775366,Umberatana_Group
328026.22189057,6449959.823884524,216.4855503212664,Umberatana_Group
325291.15230746864,6447507.572048567,218.84503275179605,Umberatana_Group
321664.3815012273,6443882.553149926,235.5838057243866,Umberatana_Group
263277.1835385992,6423355.763574885,393.2487976522234,Umberatana_Group
264057.314454986,6424383.176819388,400.66320057022944,Umberatana_Group
264415.4162014531,6425091.357057849,398.96415728403497,Umberatana_Group
265148.53712603654,6427891.222085154,422.6597294625251,Umberatana_Group
267048.9567317147,6431626.625431681,467.014797694611,Umberatana_Group
273155.9474822104,6435028.599912478,530.3861366186442,Umberatana_Group
277355.88791555737,6442403.494413026,500.59010823968174,Umberatana_Group
268591.35939264705,6407565.3092335835,444.62847901242185,Umberatana_Group
268110.4750986947,6409319.809305013,438.68453399945827,Umberatana_Group
270458.09214495955,6405084.328058686,480.9939130361347,Umberatana_Group
270017.0557920874,6405797.94933686,470.0,Umberatana_Group
269115.8714098091,6407041.749914119,449.9535508981623,Umberatana_Group
268702.02483965486,6407475.039058184,445.01940447466745,Umberatana_Group
294735.8607764452,6458336.085975628,461.56201893296156,Umberatana_Group
294172.81564982526,6457401.404422621,503.39578266524666,Umberatana_Group
293149.95328987174,6455933.818480998,519.1174334517818,Umberatana_Group
267902.3426652573,6411378.191976713,430.3168373744238,Umberatana_Group
269095.70070080995,6412057.082002316,456.51596665753084,Umberatana_Group
269734.6226959734,6416298.695567802,421.9031371386038,Umberatana_Group
269157.31676507916,6416207.571062299,420.9827900500212,Umberatana_Group
266048.97916379466,6416405.762379155,412.1604031996768,Umberatana_Group
265044.7231311783,6419744.144681743,402.9880509029808,Umberatana_Group
292999.13407084456,6455713.390440315,522.5814048143267,Umberatana_Group
290763.2720130567,6447206.635379766,679.6758601487536,Umberatana_Group
290757.04457355716,6447186.774325682,679.2293353801456,Umberatana_Group
285427.31779276475,6433186.584903488,545.1260672074649,Umberatana_Group
285452.06684640003,6432225.583116384,510.23349683018495,Umberatana_Group
278602.1184163226,6458336.085975628,539.283176110452,Umberatana_Group
278501.2280062255,6456207.882826704,595.1816541501747,Umberatana_Group
279096.9634865887,6456192.3196810875,587.0,Umberatana_Group
280156.2284744963,6457579.258410282,557.9952919490202,Umberatana_Group
276588.0860034119,6446372.083518073,493.2562485619742,Umberatana_Group
278673.36663458956,6450123.309590951,549.274775420179,Umberatana_Group
278549.6918485855,6451371.686881132,586.6012106594324,Umberatana_Group
278007.474947073,6454043.754593524,614.076690828677,Umberatana_Group
277120.9615152534,6457475.949007968,550.2714995103061,Umberatana_Group
277487.51328446716,6457886.699233811,563.607390520503,Umberatana_Group
264889.7312064322,6420190.020704313,412.3930140870824,Umberatana_Group
264810.8463906149,6422065.9617605815,397.9608114550821,Umberatana_Group
263788.40772336785,6422665.7140011415,394.46654035679126,Umberatana_Group
285711.24061188975,6432176.454288678,501.1433823283849,Umberatana_Group
284846.3177045982,6432062.806404203,505.5117314906747,Umberatana_Group
284246.4436060735,6431251.200817699,501.7831034949334,Umberatana_Group
283244.87781051756,6429716.101329251,489.57993284443285,Umberatana_Group
282099.35932577937,6427612.762738287,471.0466642830394,Umberatana_Group
281349.07894036884,6427294.641416395,468.99137627770403,Umberatana_Group
280616.92253081955,6427416.433231529,474.85091815835847,Umberatana_Group
279495.36846632615,6427139.818866221,480.3283188204314,Umberatana_Group
279686.19004898873,6425866.4687493155,470.5175994448628,Umberatana_Group
280052.64562371804,6425481.239213442,465.436941813649,Umberatana_Group
281644.1818791901,6425448.743384017,459.9535801797979,Umberatana_Group
282014.56692009635,6425210.025719991,459.10740781467166,Umberatana_Group
265962.4277863023,6429946.412541036,417.86533682037464,Umberatana_Group
265979.1348012063,6429988.599991369,418.5114168204999,Umberatana_Group
266857.5910309624,6431415.539055626,474.88480324510215,Umberatana_Group
317111.88912225614,6405084.328058686,315.1867428824346,Umberatana_Group
318924.127441299,6407410.688694682,298.81926025927316,Umberatana_Group
321706.1718806423,6410215.60044709,286.31809626568554,Umberatana_Group
324360.35603455384,6412395.9911440145,276.3341337251502,Umberatana_Group
326917.98106083216,6414278.0797307575,296.19536736985907,Umberatana_Group
327578.67495016113,6414711.708962756,301.913068746239,Umberatana_Group
329668.2102556582,6415917.232104006,309.77758243514506,Umberatana_Group
332807.71121158125,6418062.902005535,325.7262646534504,Umberatana_Group
334382.408115501,6419689.344673542,338.0,Umberatana_Group
336408.775396897,6422321.329095201,337.7111067960268,Umberatana_Group
333278.7664747323,6405084.328058686,343.6165001100784,Umberatana_Group
333181.00452406175,6405276.04976492,341.85896101296333,Umberatana_Group
330793.2502292101,6405611.302510666,327.80574610665224,Umberatana_Group
261472.09157653872,6415308.364108222,439.0871627113729,Wilpena_Group
257977.31837256346,6408393.818913141,476.83771410121733,Wilpena_Group
255558.7164269789,6405140.315556573,434.03168011213097,Wilpena_Group
253345.28088292544,6407132.044517079,424.94968621023105,Wilpena_Group
252729.9007263386,6407409.972689956,463.38675469731595,Wilpena_Group
252658.8261526026,6407402.869411193,460.7460822874374,Wilpena_Group
252642.80532854103,6407393.515774666,459.22141066604536,Wilpena_Group
251459.2527578719,6406180.07216955,395.13410228029886,Wilpena_Group
261576.30319301493,6421833.243463572,373.0300529575684,Wilpena_Group
261885.67088345689,6420950.984758267,395.33472203878637,Wilpena_Group
261939.58666505385,6418053.394987033,417.5261168203988,Wilpena_Group
261605.22394325476,6415632.515845049,439.40318232190486,Wilpena_Group
251018.04951345455,6406733.82373678,382.46408193947,Wilpena_Group
250812.43678483588,6407614.200687965,385.1974546291332,Wilpena_Group
250805.1529856466,6421706.429551373,350.54689159489806,Wilpena_Group
250916.28184985154,6421970.727433426,351.42223178278357,Wilpena_Group
252487.51709234904,6423736.291294214,362.9978987680796,Wilpena_Group
256495.62724609775,6430482.872538822,373.4951208155466,Wilpena_Group
256401.95439739205,6433522.462395059,388.8899690616285,Wilpena_Group
257801.9628142896,6436955.325351706,424.0421716789616,Wilpena_Group
262199.6788844232,6439596.13462899,437.0,Wilpena_Group
264590.1706459307,6439217.516202899,518.6692944254836,Wilpena_Group
265342.6595227289,6436715.998483956,515.2479169840365,Wilpena_Group
264601.3613170473,6434934.350100419,520.066963107565,Wilpena_Group
264049.0930362473,6434467.667666182,457.4637177603265,Wilpena_Group
256157.1112412724,6425977.966785464,329.3702995208625,Wilpena_Group
256073.51944017698,6423284.837721821,352.4314647597425,Wilpena_Group
257102.68983089327,6422557.446723163,397.7130958983306,Wilpena_Group
258598.56106568864,6423059.851909919,398.7226872188613,Wilpena_Group
260769.43585654252,6422909.190546634,380.4836777615945,Wilpena_Group
261531.236624838,6421975.0923128575,365.84814556018864,Wilpena_Group
256389.5706044664,6430147.395634457,369.47976257580984,Yerelina_Subgroup
255923.64378605664,6432207.352678802,361.33723906254625,Yerelina_Subgroup
256288.87241203545,6434711.778105651,384.82874154091246,Yerelina_Subgroup
257855.2459406308,6437811.353788469,412.1241706855694,Yerelina_Subgroup
262497.3095637866,6440238.683842437,446.4210718943073,Yerelina_Subgroup
264520.84148440755,6439871.733816588,491.6601282881805,Yerelina_Subgroup
265552.5441045319,6438890.096632748,511.57160149773335,Yerelina_Subgroup
265758.7309701521,6436224.868171912,523.4241735351208,Yerelina_Subgroup
265654.38018117344,6435820.508182835,527.1344644689381,Yerelina_Subgroup
264852.5345505485,6434447.37592222,522.5161652392409,Yerelina_Subgroup
262361.8132340959,6432403.910985477,421.43717374934516,Yerelina_Subgroup
258673.76920819332,6429314.1068723295,373.64490380863884,Yerelina_Subgroup
257002.8541525558,6427121.735130997,330.33808292824597,Yerelina_Subgroup
257140.04662320818,6424021.060900526,379.28266989368274,Yerelina_Subgroup
260535.65309315125,6423832.412362359,387.45797432079644,Yerelina_Subgroup
261444.5771885779,6422717.691612985,366.8312678389228,Yerelina_Subgroup
334924.9441942304,6434669.651430986,224.74292819754328,Yudnamutana_Subgroup
333854.3898029236,6435277.89964908,218.18098706386337,Yudnamutana_Subgroup
333819.92723102286,6435746.483479921,216.55421879597935,Yudnamutana_Subgroup
333970.46718364407,6436098.87706957,214.17892312785145,Yudnamutana_Subgroup
335374.4713698943,6436754.8142478885,219.67172751197148,Yudnamutana_Subgroup
335932.7763810217,6436775.315824341,218.95345941081544,Yudnamutana_Subgroup
336682.921539395,6435520.743271196,258.2666696341191,Yudnamutana_Subgroup
336385.2961074204,6435433.206637808,262.99742567818396,Yudnamutana_Subgroup
335383.8621137835,6434899.109891546,228.36076863017547,Yudnamutana_Subgroup
305660.4305120403,6424266.505327644,340.3846281386348,Umberatana_Group
304369.91738830507,6424278.503203724,373.0400655647142,Umberatana_Group
303959.0155455767,6424275.786716886,373.2130593047226,Umberatana_Group
302941.366524325,6424172.490859296,401.55026415125803,Umberatana_Group
301815.50264344347,6423837.93010089,423.84309431512,Umberatana_Group
301199.7909117864,6423585.055270474,478.5405860035079,Umberatana_Group
299797.81027144036,6422471.324011042,486.52269391389746,Umberatana_Group
297459.7732927538,6419578.354289524,450.8368985805304,Umberatana_Group
295915.72710295947,6416274.715700233,536.58672460164,Umberatana_Group
292240.55326405086,6406785.716388023,451.8901177868508,Umberatana_Group
294208.55576509866,6405607.024629226,433.5885625668203,Umberatana_Group
319854.28404011484,6428090.557815862,237.83007552959864,Umberatana_Group
319358.5552633692,6428685.046790353,235.64592628189996,Umberatana_Group
318193.67075105384,6429130.885341188,245.65432739772,Umberatana_Group
317371.6790412337,6429902.403710137,250.02509580729978,Umberatana_Group
315690.0558107889,6430800.848482542,263.36486851960586,Umberatana_Group
313881.7073652049,6430419.767754182,283.95288434657755,Umberatana_Group
311644.0385001301,6428715.7161121825,285.01817508506576,Umberatana_Group
310127.1340364826,6428351.977483386,303.06164226424335,Umberatana_Group
309770.80439140665,6427402.22553727,298.72048821591227,Umberatana_Group
308240.7170958931,6426516.188631315,310.3720805718584,Umberatana_Group
307353.2026547853,6425941.864222761,317.6565261459464,Umberatana_Group
307104.5804975786,6424998.521211206,314.40111816199874,Umberatana_Group
305995.8211982035,6424296.553049574,332.0208402971693,Umberatana_Group
289888.84681815864,6405084.328058686,407.6657644508597,Umberatana_Group
291366.1133054971,6410394.542151732,454.0,Umberatana_Group
292431.67354326707,6412346.8448673915,471.15541073550526,Umberatana_Group
292546.75008686364,6414668.704839026,477.47371401359953,Umberatana_Group
292796.6463029922,6416438.913834509,476.3588801041882,Umberatana_Group
292463.5234354298,6417646.5571215525,470.01579382751174,Umberatana_Group
291078.9145015642,6417939.402955294,471.49258911799456,Umberatana_Group
290607.78938573773,6417949.528703994,476.86802546316085,Umberatana_Group
295116.07360363554,6406190.140550232,448.850863546693,Umberatana_Group
294924.8577228078,6405868.15757538,441.9646298122876,Umberatana_Group
294776.8525290664,6405579.513980115,428.51668210528953,Umberatana_Group
327870.1548812587,6434673.771040642,226.85933125542272,Umberatana_Group
322847.0706051402,6430868.606882993,242.89581222739082,Umberatana_Group
324957.26899628923,6438738.431730997,214.47182313846662,Umberatana_Group
330123.4643952037,6437239.924322978,214.62157502892723,Umberatana_Group
327870.1548812587,6434673.771040642,226.85933125542272,Umberatana_Group
316634.283107754,6437108.062919648,259.057839716326,Umberatana_Group
316020.44242592785,6435787.608557962,266.7334156382264,Umberatana_Group
314531.654151325,6433682.923730884,293.67616495452296,Umberatana_Group
314274.03298182925,6432465.568659499,291.80198933799085,Umberatana_Group
314703.5917712222,6431982.335092706,280.5052402202345,Umberatana_Group
315566.1354403327,6431594.825149994,263.5659067923889,Umberatana_Group
317809.99303563195,6430863.394095421,248.71354469335753,Umberatana_Group
319963.6379214034,6431106.023224047,237.91194542212753,Umberatana_Group
319975.81935289083,6433129.204070577,231.70505806319517,Umberatana_Group
321020.98017023783,6435315.609903077,222.15151563069423,Umberatana_Group
321663.43757900724,6437007.419089224,220.64647878542553,Umberatana_Group
321857.3159429624,6437591.348708692,220.31266570322856,Umberatana_Group
317534.44935283926,6411070.712798044,269.5568137678516,Yudnamutana_Subgroup
319016.04182638275,6412981.092082694,258.2601489168671,Yudnamutana_Subgroup
319021.75638893025,6414476.014439093,251.5048361004038,Yudnamutana_Subgroup
318467.26802838687,6416300.11817026,252.05182254688228,Yudnamutana_Subgroup
318634.2856882705,6417225.88545577,257.65565013728803,Yudnamutana_Subgroup
318795.0881359007,6417407.171791859,259.08941600272027,Yudnamutana_Subgroup
320624.97865640384,6417853.133677794,265.3451150672353,Yudnamutana_Subgroup
324629.668353586,6417658.954124959,276.9832472906246,Yudnamutana_Subgroup
325613.1101274472,6418754.14069253,277.6151579309138,Yudnamutana_Subgroup
