X, Y, l, m, angle
507997.8827818414, 7489286.997082645, 0.7682279996329289, 0.640176335535756, 50.195030347102275
507997.8827818414, 7489786.997082645, 0.7189933411558223, 0.6950169604934742, 45.97143124282883
507997.8827818414, 7490286.997082645, 0.695203528990085, 0.7188129473512092, 44.043438058371684
507997.8827818414, 7490786.997082645, 0.7037906925459545, 0.7104073909283926, 44.731928553888395
507997.8827818414, 7491286.997082645, 0.7312282027562528, 0.6821329162955415, 46.98945767862199
507997.8827818414, 7491786.997082645, 0.7576550359332604, 0.652655227915145, 49.25790487895079
507997.8827818414, 7492286.997082645, 0.7727111657765963, 0.6347577918262789, 50.597977345955
507997.8827818414, 7492786.997082645, 0.777971523078302, 0.6282995378632926, 51.075223346495044
507997.8827818414, 7493286.997082645, 0.7822695376445499, 0.6229401018343435, 51.46884439009254
507997.8827818414, 7493786.997082645, 0.7961429960965445, 0.6051085272630171, 52.76334818111824
507997.8827818414, 7494286.997082645, 0.8193671523605625, 0.5732691075163068, 55.021493364231254
