GROUP_,id,x,y,z,code
Heysen Supergroup,83,265069.52317019145,6434684.122198176,494.2647003634488,Yerelina_Subgroup
Heysen Supergroup,83,264852.5345505485,6434447.37592222,522.5161652392409,Yerelina_Subgroup
Heysen Supergroup,83,264726.3256876835,6434325.387350065,500.6473555380743,Yerelina_Subgroup
Heysen Supergroup,83,263772.55359952233,6433505.326019321,471.1141744503695,Yerelina_Subgroup
Heysen Supergroup,83,263613.7625961298,6433368.796101129,461.54970457111824,Yerelina_Subgroup
Heysen Supergroup,83,263321.04997740255,6433160.580947598,464.3978517982103,Yerelina_Subgroup
Heysen Supergroup,83,262361.8132340959,6432403.910985477,421.43717374934516,Yerelina_Subgroup
Heysen Supergroup,83,261472.14407023104,6431759.499431889,412.1191446814307,Yerelina_Subgroup
Heysen Supergroup,83,260968.19728835963,6431468.7557045445,406.0705942617668,Yerelina_Subgroup
Heysen Supergroup,83,260725.93653963998,6431292.217483114,410.11364932324346,Yerelina_Subgroup
Heysen Supergroup,83,260608.97390344346,6431164.858073518,410.0,Yerelina_Subgroup
Heysen Supergroup,83,258673.76920819332,6429314.1068723295,373.64490380863884,Yerelina_Subgroup
Heysen Supergroup,83,257719.70399121207,6428450.168830487,342.4458871031926,Yerelina_Subgroup
Heysen Supergroup,83,257085.61815813868,6427360.729244327,331.83391146821623,Yerelina_Subgroup
Heysen Supergroup,83,257061.33261840438,6427199.630425196,331.01865123747393,Yerelina_Subgroup
Heysen Supergroup,83,257059.64647896632,6427197.630105374,330.99809845266634,Yerelina_Subgroup
Heysen Supergroup,83,257002.8541525558,6427121.735130997,330.33808292824597,Yerelina_Subgroup
Heysen Supergroup,83,257002.85401215908,6426962.205416521,332.12073751570495,Yerelina_Subgroup
Heysen Supergroup,83,256968.55311819774,6425633.116783263,352.8506180903663,Yerelina_Subgroup
Heysen Supergroup,83,256899.95395204262,6424672.742720563,361.0077882285604,Yerelina_Subgroup
Heysen Supergroup,83,256951.40189975372,6424261.154478538,372.6242596101232,Yerelina_Subgroup
Heysen Supergroup,83,257140.04662320818,6424021.060900526,379.28266989368274,Yerelina_Subgroup
Heysen Supergroup,83,257585.93391369114,6423746.6680113375,379.9850242374557,Yerelina_Subgroup
Heysen Supergroup,83,258477.7099222443,6423780.965909038,391.0593940213875,Yerelina_Subgroup
Heysen Supergroup,83,259095.09316123484,6423849.563112399,413.4627594746017,Yerelina_Subgroup
Heysen Supergroup,83,259746.77507103368,6423901.01122004,399.67999404947136,Yerelina_Subgroup
Heysen Supergroup,83,260535.65309315125,6423832.412362359,387.45797432079644,Yerelina_Subgroup
Heysen Supergroup,83,260861.49463171276,6423678.0657778755,378.3937215832417,Yerelina_Subgroup
Heysen Supergroup,83,261187.33527669605,6423283.626369119,366.0910739311008,Yerelina_Subgroup
Heysen Supergroup,83,261444.5771885779,6422717.691612985,366.8312678389228,Yerelina_Subgroup
Heysen Supergroup,83,256499.4331774171,6430461.736525597,373.5634616243337,Wilpena_Group
Heysen Supergroup,83,256330.3741042638,6431400.596033575,366.14369718217336,Wilpena_Group
Heysen Supergroup,83,256294.62785456597,6431716.357242344,369.7635296410646,Wilpena_Group
Heysen Supergroup,83,256282.7121579642,6431930.8366776565,369.02424464631207,Wilpena_Group
Heysen Supergroup,83,256292.13619268502,6432149.73708869,369.42150730407957,Wilpena_Group
Heysen Supergroup,83,256401.95439739205,6433522.462395059,388.8899690616285,Wilpena_Group
Heysen Supergroup,83,256447.4326215572,6433737.278149506,395.2704004771453,Wilpena_Group
Heysen Supergroup,83,256709.44482202583,6434719.478303025,402.6639634955413,Wilpena_Group
Heysen Supergroup,83,256929.08058143934,6435400.350161802,426.41553388033117,Wilpena_Group
Heysen Supergroup,83,257036.38754623817,6435608.845627773,429.34266456757985,Wilpena_Group
Heysen Supergroup,83,257801.9628142896,6436955.325351706,424.0421716789616,Wilpena_Group
Heysen Supergroup,83,258143.6236931922,6437283.308992764,432.5853517568513,Wilpena_Group
Heysen Supergroup,83,259811.87450905485,6438548.723652596,421.73344861429786,Wilpena_Group
Heysen Supergroup,83,261110.52781200342,6439137.051815218,441.3091471545016,Wilpena_Group
Heysen Supergroup,83,261365.2297487209,6439341.9591930695,437.24857092178235,Wilpena_Group
Heysen Supergroup,83,262199.6788844232,6439596.13462899,437.0,Wilpena_Group
Heysen Supergroup,83,262719.1176597732,6439664.941777013,456.890098654872,Wilpena_Group
Heysen Supergroup,83,263335.75444186584,6439655.926648235,500.11297318095836,Wilpena_Group
Heysen Supergroup,83,263776.668233849,6439563.25384466,552.9246271391379,Wilpena_Group
Heysen Supergroup,83,264292.4487480604,6439416.752487423,542.7848765904907,Wilpena_Group
Heysen Supergroup,83,264590.1706459307,6439217.516202899,518.6692944254836,Wilpena_Group
Heysen Supergroup,83,264976.58400246233,6438770.090880943,534.0781849835012,Wilpena_Group
Heysen Supergroup,83,265189.3493929139,6438400.26253487,518.8219749518681,Wilpena_Group
Heysen Supergroup,83,265342.6596142166,6437936.250548068,508.6728718039865,Wilpena_Group
Heysen Supergroup,83,265428.5225012929,6437323.980638949,500.8177183468939,Wilpena_Group
Heysen Supergroup,83,265342.6595227289,6436715.998483956,515.2479169840365,Wilpena_Group
Heysen Supergroup,83,265189.3467570463,6436068.318251775,532.0,Wilpena_Group
Heysen Supergroup,83,265037.59607801563,6435597.433484762,548.6924361132653,Wilpena_Group
Heysen Supergroup,83,264797.4084001305,6435185.060658464,516.2142914997519,Wilpena_Group
Heysen Supergroup,83,264601.3613170473,6434934.350100419,520.066963107565,Wilpena_Group
Heysen Supergroup,83,264049.0930362473,6434467.667666182,457.4637177603265,Wilpena_Group
Heysen Supergroup,83,263085.3876204062,6433729.878719281,433.6261156059178,Wilpena_Group
Heysen Supergroup,83,259714.11819578602,6430885.368201464,405.1467992519108,Wilpena_Group
Heysen Supergroup,83,257354.22843107066,6428420.126231413,341.1261287365107,Wilpena_Group
Heysen Supergroup,83,256392.16265805997,6426800.645234894,324.909148901151,Wilpena_Group
Heysen Supergroup,83,256157.1112412724,6425977.966785464,329.3702995208625,Wilpena_Group
Heysen Supergroup,83,255969.07011650226,6424849.721594268,342.9829740474753,Wilpena_Group
Heysen Supergroup,83,255853.92870596374,6423977.722848927,349.4378773330442,Wilpena_Group
Heysen Supergroup,83,255937.93677010637,6423531.166963123,352.0,Wilpena_Group
Heysen Supergroup,83,255961.1249544528,6423462.587663063,352.0,Wilpena_Group
Heysen Supergroup,83,256073.51944017698,6423284.837721821,352.4314647597425,Wilpena_Group
Heysen Supergroup,83,256292.22679147235,6423030.734763529,353.4514611766591,Wilpena_Group
Heysen Supergroup,83,256501.55777785837,6422826.953387858,360.209639287701,Wilpena_Group
Heysen Supergroup,83,256792.87312790085,6422634.410338366,384.2857169080125,Wilpena_Group
Heysen Supergroup,83,256864.8468270112,6422600.533347502,388.81664022919523,Wilpena_Group
Heysen Supergroup,83,257102.68983089327,6422557.446723163,397.7130958983306,Wilpena_Group
Heysen Supergroup,83,257249.5521754026,6422547.105802495,404.48976095289817,Wilpena_Group
Heysen Supergroup,83,257618.41954548765,6422651.7339007985,413.3068710996939,Wilpena_Group
Heysen Supergroup,83,258221.07743305035,6422992.870685491,396.7311138881673,Wilpena_Group
Heysen Supergroup,83,258458.79477688097,6423057.8951177,395.912199259942,Wilpena_Group
Heysen Supergroup,83,258598.56106568864,6423059.851909919,398.7226872188613,Wilpena_Group
Heysen Supergroup,83,258850.47032918263,6423100.281107424,406.5876797280804,Wilpena_Group
Heysen Supergroup,83,259245.94659952706,6423079.294000942,405.7372407844744,Wilpena_Group
Heysen Supergroup,83,259702.8798674079,6423093.763452392,400.93669611584903,Wilpena_Group
Heysen Supergroup,83,260577.33741628338,6423037.678316075,382.0181612431351,Wilpena_Group
Heysen Supergroup,83,260769.43585654252,6422909.190546634,380.4836777615945,Wilpena_Group
Heysen Supergroup,83,260922.75965967446,6422791.115404004,380.67660925157264,Wilpena_Group
Heysen Supergroup,83,261072.4083346135,6422628.302158992,377.08520159952127,Wilpena_Group
Heysen Supergroup,83,261474.84940724346,6422067.135857115,364.90608936425946,Wilpena_Group
Heysen Supergroup,83,261531.236624838,6421975.0923128575,365.84814556018864,Wilpena_Group
Heysen Supergroup,83,250805.1529856466,6421706.429551373,350.54689159489806,Wilpena_Group
Heysen Supergroup,83,250916.28184985154,6421970.727433426,351.4222317863796,Wilpena_Group
Heysen Supergroup,83,251768.4684234773,6423229.353653898,361.6634019330975,Wilpena_Group
Heysen Supergroup,83,252487.51709234904,6423736.291294214,362.99789876818187,Wilpena_Group
Heysen Supergroup,83,253489.71063687242,6423914.477919794,348.51343598277583,Wilpena_Group
Heysen Supergroup,83,251018.04951345455,6406733.82373678,382.46408193947,Wilpena_Group
Heysen Supergroup,83,250812.43678483588,6407614.200687965,385.1974546291332,Wilpena_Group
Heysen Supergroup,83,261576.30319301493,6421833.243463572,373.0300529575684,Wilpena_Group
Heysen Supergroup,83,261695.83464815357,6421457.0127808675,390.6343787295507,Wilpena_Group
Heysen Supergroup,83,261813.93045810427,6421184.203237985,395.572835098943,Wilpena_Group
Heysen Supergroup,83,261885.67088345689,6420950.984758267,395.33472203878637,Wilpena_Group
Heysen Supergroup,83,261919.88246468813,6420587.462249309,401.2064912065875,Wilpena_Group
Heysen Supergroup,83,261939.58666505385,6418053.394987033,417.5261168203988,Wilpena_Group
Heysen Supergroup,83,261605.22394325476,6415632.515845049,439.40318232190486,Wilpena_Group
Heysen Supergroup,83,253345.28088292544,6407132.044517079,424.94968621023105,Wilpena_Group
Heysen Supergroup,83,253059.21817569842,6407442.885236764,473.3203349397603,Wilpena_Group
Heysen Supergroup,83,252729.9007263386,6407409.972689956,463.38675469731595,Wilpena_Group
Heysen Supergroup,83,252648.357975363,6407401.823208913,460.3662859265566,Wilpena_Group
Heysen Supergroup,83,252046.00809990603,6406500.634614601,401.07147620269336,Wilpena_Group
Heysen Supergroup,83,251459.2527578719,6406180.07216955,395.13410228029886,Wilpena_Group
Heysen Supergroup,83,261472.09157653872,6415308.364108222,439.0871627113729,Wilpena_Group
Heysen Supergroup,83,260198.2839733073,6412206.886127806,487.1371903469361,Wilpena_Group
Heysen Supergroup,83,257977.31837256346,6408393.818913141,476.83771410121733,Wilpena_Group
Heysen Supergroup,83,256583.8132970071,6406220.253897028,436.41502014014407,Wilpena_Group
Heysen Supergroup,83,255558.7164269789,6405140.315556573,434.03168011213097,Wilpena_Group
Heysen Supergroup,83,333278.7664747323,6405084.328058686,343.6165001100784,Umberatana_Group
Heysen Supergroup,83,333181.00452406175,6405276.04976492,341.85896101296333,Umberatana_Group
Heysen Supergroup,83,332074.2527497767,6405613.863828897,326.2733677362313,Umberatana_Group
Heysen Supergroup,83,330793.2502292101,6405611.302510666,327.80574610665224,Umberatana_Group
Heysen Supergroup,83,317111.88912225614,6405084.328058686,315.1867428824346,Umberatana_Group
Heysen Supergroup,83,317429.67537537473,6405900.325516048,316.2156233213765,Umberatana_Group
Heysen Supergroup,83,317995.6809955861,6406458.693070052,318.119575715606,Umberatana_Group
Heysen Supergroup,83,318072.34417084657,6406558.65364683,316.5111127084031,Umberatana_Group
Heysen Supergroup,83,318385.4586151655,6406850.761934923,308.64494451214375,Umberatana_Group
Heysen Supergroup,83,318924.127441299,6407410.688694682,298.81926025927316,Umberatana_Group
Heysen Supergroup,83,319605.2258502232,6408246.207411757,296.29568259229075,Umberatana_Group
Heysen Supergroup,83,320161.76160635264,6408826.277038075,299.2152294155562,Umberatana_Group
Heysen Supergroup,83,320835.63576670084,6409464.208180019,290.62050893886754,Umberatana_Group
Heysen Supergroup,83,321090.33397873095,6409670.161584031,287.9109355778537,Umberatana_Group
Heysen Supergroup,83,321706.1718806423,6410215.60044709,286.31809626568554,Umberatana_Group
Heysen Supergroup,83,322290.0769335778,6410657.380200716,273.91904421056586,Umberatana_Group
Heysen Supergroup,83,322920.86690485093,6411165.549229292,266.9515170453664,Umberatana_Group
Heysen Supergroup,83,323440.65429813485,6411616.233779751,264.72615032822875,Umberatana_Group
Heysen Supergroup,83,323841.328689777,6411932.632026049,268.89924466062735,Umberatana_Group
Heysen Supergroup,83,324360.35603455384,6412395.9911440145,276.3341337251502,Umberatana_Group
Heysen Supergroup,83,324772.94182995846,6412725.818094024,273.1871968144027,Umberatana_Group
Heysen Supergroup,83,325455.9379886051,6413211.653813893,284.2821958498869,Umberatana_Group
Heysen Supergroup,83,325929.6005358312,6413583.2746253945,288.7102152617325,Umberatana_Group
Heysen Supergroup,83,326917.98106083216,6414278.0797307575,296.19536736985907,Umberatana_Group
Heysen Supergroup,83,327578.67495016113,6414711.708962756,301.913068746239,Umberatana_Group
Heysen Supergroup,83,328469.23015797103,6415235.335149192,302.61806349404,Umberatana_Group
Heysen Supergroup,83,328667.4127388485,6415323.446883138,302.6892720862991,Umberatana_Group
Heysen Supergroup,83,328838.7318836389,6415435.3998994455,303.12134507439566,Umberatana_Group
Heysen Supergroup,83,329159.82824509015,6415594.424813209,305.101824630975,Umberatana_Group
Heysen Supergroup,83,329668.2102556582,6415917.232104006,309.77758243514506,Umberatana_Group
Heysen Supergroup,83,329935.5800542066,6416123.939444892,310.1797297083675,Umberatana_Group
Heysen Supergroup,83,331781.31645215466,6417365.834899895,312.28185927801525,Umberatana_Group
Heysen Supergroup,83,332072.5087526593,6417599.399451327,319.7654990217886,Umberatana_Group
Heysen Supergroup,83,332477.7442499769,6417839.75006823,329.76417131340685,Umberatana_Group
Heysen Supergroup,83,332807.71121158125,6418062.902005535,325.7262646534504,Umberatana_Group
Heysen Supergroup,83,333257.55123428494,6418407.6655486245,326.8110878783429,Umberatana_Group
Heysen Supergroup,83,333620.97141529655,6418709.127256077,333.29821975502614,Umberatana_Group
Heysen Supergroup,83,333722.9777014175,6418810.59588195,331.9967886238485,Umberatana_Group
Heysen Supergroup,83,334185.23740853224,6419372.335973388,331.2036980500202,Umberatana_Group
Heysen Supergroup,83,334382.408115501,6419689.344673542,338.0,Umberatana_Group
Heysen Supergroup,83,334729.61284326785,6420473.195894869,344.82089821160287,Umberatana_Group
Heysen Supergroup,83,334923.67558536795,6420835.492621551,340.3361477800464,Umberatana_Group
Heysen Supergroup,83,334950.6463337834,6420848.5151428785,339.4583067580134,Umberatana_Group
Heysen Supergroup,83,336408.775396897,6422321.329095201,337.7111067960268,Umberatana_Group
Heysen Supergroup,83,265962.4277863023,6429946.412541036,417.86533682037464,Umberatana_Group
Heysen Supergroup,83,265979.1348012063,6429988.599991369,418.5114168204999,Umberatana_Group
Heysen Supergroup,83,266857.5910309624,6431415.539055626,474.88480324510215,Umberatana_Group
Heysen Supergroup,83,285711.24061188975,6432176.454288678,501.1433823283849,Umberatana_Group
Heysen Supergroup,83,285526.14212370175,6432071.459027598,503.79263870334313,Umberatana_Group
Heysen Supergroup,83,285387.51601555943,6432050.490345392,506.2629179950599,Umberatana_Group
Heysen Supergroup,83,285173.4955231206,6432120.434318544,508.2224971316526,Umberatana_Group
Heysen Supergroup,83,285103.8024569504,6432116.287304859,507.8064981799552,Umberatana_Group
Heysen Supergroup,83,284846.3177045982,6432062.806404203,505.5117314906747,Umberatana_Group
Heysen Supergroup,83,284803.48795739905,6432034.818219554,504.698230442467,Umberatana_Group
Heysen Supergroup,83,284543.97424666694,6431803.138650545,500.0950101323977,Umberatana_Group
Heysen Supergroup,83,284461.73553845263,6431690.126423797,498.9991672013727,Umberatana_Group
Heysen Supergroup,83,284347.18363522977,6431479.792667729,500.2931166954229,Umberatana_Group
Heysen Supergroup,83,284246.4436060735,6431251.200817699,501.7831034949334,Umberatana_Group
Heysen Supergroup,83,284161.7957611115,6430966.327309149,498.3971683038323,Umberatana_Group
Heysen Supergroup,83,283956.8947916763,6430566.179517558,496.5964580598933,Umberatana_Group
Heysen Supergroup,83,283780.50597843266,6430326.726338059,493.6479413924352,Umberatana_Group
Heysen Supergroup,83,283454.84574285464,6429925.752869489,487.3375049880103,Umberatana_Group
Heysen Supergroup,83,283244.87781051756,6429716.101329251,489.57993284443285,Umberatana_Group
Heysen Supergroup,83,283103.84272735275,6429523.271354376,492.0168740460623,Umberatana_Group
Heysen Supergroup,83,282848.635853187,6429113.770214684,483.6682359729824,Umberatana_Group
Heysen Supergroup,83,282654.5059181104,6428746.062947445,478.35287907609626,Umberatana_Group
Heysen Supergroup,83,282238.1138258381,6427843.61654599,471.0,Umberatana_Group
Heysen Supergroup,83,282099.35932577937,6427612.762738287,471.0466642830394,Umberatana_Group
Heysen Supergroup,83,281784.34439657954,6427352.341019108,470.3700389334377,Umberatana_Group
Heysen Supergroup,83,281715.79160424497,6427329.182025833,470.14727762765267,Umberatana_Group
Heysen Supergroup,83,281470.5982681551,6427282.79247603,469.16379939626256,Umberatana_Group
Heysen Supergroup,83,281349.07894036884,6427294.641416395,468.99137627770403,Umberatana_Group
Heysen Supergroup,83,280616.92253081955,6427416.433231529,474.85091815835847,Umberatana_Group
Heysen Supergroup,83,280157.7087113823,6427439.987594131,478.2588316073038,Umberatana_Group
Heysen Supergroup,83,279980.30804648704,6427429.431594458,479.3253603864206,Umberatana_Group
Heysen Supergroup,83,279811.1435805697,6427387.565921642,479.868222150312,Umberatana_Group
Heysen Supergroup,83,279596.9944871373,6427247.624851422,480.0083664153368,Umberatana_Group
Heysen Supergroup,83,279495.36846632615,6427139.818866221,480.3283188204314,Umberatana_Group
Heysen Supergroup,83,279403.2445788984,6426873.580210723,478.97627065643576,Umberatana_Group
Heysen Supergroup,83,279430.6111095813,6426417.294122433,474.07650694899934,Umberatana_Group
Heysen Supergroup,83,279458.36046951317,6426272.666983021,472.5286284630094,Umberatana_Group
Heysen Supergroup,83,279566.5739424261,6426164.627474163,471.063123927351,Umberatana_Group
Heysen Supergroup,83,279686.19004898873,6425866.4687493155,470.5175994448628,Umberatana_Group
Heysen Supergroup,83,279727.2452744545,6425818.032365538,470.3402514252262,Umberatana_Group
Heysen Supergroup,83,279759.4297728314,6425705.468765851,470.20122266648735,Umberatana_Group
Heysen Supergroup,83,279801.245150637,6425644.357843073,468.9813599972538,Umberatana_Group
Heysen Supergroup,83,279954.5689120387,6425526.282627858,466.2963496477887,Umberatana_Group
Heysen Supergroup,83,280052.64562371804,6425481.239213442,465.436941813649,Umberatana_Group
Heysen Supergroup,83,280186.83642891597,6425470.144308232,465.12841331226986,Umberatana_Group
Heysen Supergroup,83,280757.81308425753,6425491.399790187,459.11756265463805,Umberatana_Group
Heysen Supergroup,83,280924.0625996442,6425475.852590796,459.8466572381408,Umberatana_Group
Heysen Supergroup,83,281368.3244281642,6425489.568109628,460.725749133064,Umberatana_Group
Heysen Supergroup,83,281644.1818791901,6425448.743384017,459.9535801797979,Umberatana_Group
Heysen Supergroup,83,281768.3617836442,6425392.533296064,459.68097799344724,Umberatana_Group
Heysen Supergroup,83,281900.3979225481,6425311.350978643,459.33029125319183,Umberatana_Group
Heysen Supergroup,83,282014.56692009635,6425210.025719991,459.10740781467166,Umberatana_Group
Heysen Supergroup,83,264889.7312064322,6420190.020704313,412.3930140870824,Umberatana_Group
Heysen Supergroup,83,265113.5918651093,6420974.334393139,409.8356264537075,Umberatana_Group
Heysen Supergroup,83,264810.8463906149,6422065.9617605815,397.9608114550821,Umberatana_Group
Heysen Supergroup,83,264200.57655136834,6422660.963562554,389.8267085422592,Umberatana_Group
Heysen Supergroup,83,263788.40772336785,6422665.7140011415,394.46654035679126,Umberatana_Group
Heysen Supergroup,83,276587.9721030501,6446361.930178592,493.26799261902704,Umberatana_Group
Heysen Supergroup,83,276601.84461112594,6447598.557365034,497.8812878838135,Umberatana_Group
Heysen Supergroup,83,277121.7607411629,6448741.058827222,515.7804710672604,Umberatana_Group
Heysen Supergroup,83,277767.7779469546,6449138.93384261,525.9883836889562,Umberatana_Group
Heysen Supergroup,83,278311.5018238274,6449366.308563992,527.879238109958,Umberatana_Group
Heysen Supergroup,83,278673.36663458956,6450123.309590951,549.274775420179,Umberatana_Group
Heysen Supergroup,83,279218.03555946564,6450305.121801572,559.4670275592457,Umberatana_Group
Heysen Supergroup,83,279811.696893253,6450365.933877403,572.6397948720785,Umberatana_Group
Heysen Supergroup,83,279948.63523258676,6450979.872151492,586.4041496291356,Umberatana_Group
Heysen Supergroup,83,279604.8147739369,6451291.623099353,595.0493547133082,Umberatana_Group
Heysen Supergroup,83,278549.6918485855,6451371.686881132,586.6012106594324,Umberatana_Group
Heysen Supergroup,83,277821.74575394415,6451780.500853842,590.702394841365,Umberatana_Group
Heysen Supergroup,83,277393.440928505,6452410.564948198,584.5421427941677,Umberatana_Group
Heysen Supergroup,83,277593.88325519953,6452919.253121326,592.7779134432773,Umberatana_Group
Heysen Supergroup,83,277961.9938273021,6453447.503588893,579.1996558023056,Umberatana_Group
Heysen Supergroup,83,278007.474947073,6454043.754593524,614.076690828677,Umberatana_Group
Heysen Supergroup,83,277466.72039164667,6454304.69321086,586.1600891115909,Umberatana_Group
Heysen Supergroup,83,277091.9778359188,6454630.944051556,559.23697189381,Umberatana_Group
Heysen Supergroup,83,277037.3882401765,6457045.787719613,558.614060876723,Umberatana_Group
Heysen Supergroup,83,277084.3249328974,6457287.376489734,552.4525180935146,Umberatana_Group
Heysen Supergroup,83,277120.9615152534,6457475.949007968,550.2714995103061,Umberatana_Group
Heysen Supergroup,83,277487.51328446716,6457886.699233811,563.607390520503,Umberatana_Group
Heysen Supergroup,83,278602.1184163226,6458336.085975628,539.283176110452,Umberatana_Group
Heysen Supergroup,83,278601.36335555173,6458326.6988796275,539.5782574608005,Umberatana_Group
Heysen Supergroup,83,278598.7045282689,6457078.296364927,569.7721821538902,Umberatana_Group
Heysen Supergroup,83,278384.6267845072,6456586.508583687,596.0033441514179,Umberatana_Group
Heysen Supergroup,83,278501.2280062255,6456207.882826704,595.1816541501747,Umberatana_Group
Heysen Supergroup,83,279096.9634865887,6456192.3196810875,587.0,Umberatana_Group
Heysen Supergroup,83,279898.0637945074,6457105.350864736,553.0021914693765,Umberatana_Group
Heysen Supergroup,83,280032.0350495194,6457351.279104267,552.1089182476142,Umberatana_Group
Heysen Supergroup,83,280156.2284744963,6457579.258410282,557.9952919490202,Umberatana_Group
Heysen Supergroup,83,292999.13407084456,6455713.390440315,522.5814048143267,Umberatana_Group
Heysen Supergroup,83,292571.81330570043,6455088.844741036,542.8500590546485,Umberatana_Group
Heysen Supergroup,83,292238.2708013853,6454266.108008705,550.2662969198141,Umberatana_Group
Heysen Supergroup,83,292127.0908221491,6453776.91237289,566.5704602965288,Umberatana_Group
Heysen Supergroup,83,291958.7232442035,6451667.486075476,609.4854857986243,Umberatana_Group
Heysen Supergroup,83,290760.4666062379,6447196.166946899,679.4653252588232,Umberatana_Group
Heysen Supergroup,83,289705.33679295063,6444300.100311681,638.0257504145434,Umberatana_Group
Heysen Supergroup,83,288026.7045343584,6440121.282207567,588.3892265879936,Umberatana_Group
Heysen Supergroup,83,286648.7616790315,6437323.466090409,564.3292552178377,Umberatana_Group
Heysen Supergroup,83,285893.82006299356,6434633.212112833,547.6963475159765,Umberatana_Group
Heysen Supergroup,83,285427.31779276475,6433186.584903488,545.1260672074649,Umberatana_Group
Heysen Supergroup,83,285452.06684640003,6432225.583116384,510.23349683018495,Umberatana_Group
Heysen Supergroup,83,267902.3426652573,6411378.191976713,430.3168373744238,Umberatana_Group
Heysen Supergroup,83,268079.6389004149,6411507.630290129,433.38033399671167,Umberatana_Group
Heysen Supergroup,83,268298.26425488247,6411638.047509525,436.5493638871785,Umberatana_Group
Heysen Supergroup,83,268512.1292704984,6411757.264480425,439.239815352155,Umberatana_Group
Heysen Supergroup,83,268761.47784153034,6411875.863581654,445.94793731721154,Umberatana_Group
Heysen Supergroup,83,269095.70070080995,6412057.082002316,456.51596665753084,Umberatana_Group
Heysen Supergroup,83,270553.87185233005,6414106.065546157,457.9626100385081,Umberatana_Group
Heysen Supergroup,83,270668.38462176523,6414994.379753167,438.5851113263867,Umberatana_Group
Heysen Supergroup,83,270109.62297244,6415957.194598759,432.37210969110976,Umberatana_Group
Heysen Supergroup,83,269734.6226959734,6416298.695567802,421.9031371386038,Umberatana_Group
Heysen Supergroup,83,269157.31676507916,6416207.571062299,420.9827900500212,Umberatana_Group
Heysen Supergroup,83,268600.63909928594,6415462.132824125,425.2936264486438,Umberatana_Group
Heysen Supergroup,83,268007.56380740844,6415403.383361379,427.27306957346923,Umberatana_Group
Heysen Supergroup,83,266842.19086665835,6415728.760190578,419.19180549917814,Umberatana_Group
Heysen Supergroup,83,266319.28766484925,6415907.511191008,421.2021112846863,Umberatana_Group
Heysen Supergroup,83,266048.97916379466,6416405.762379155,412.1604031996768,Umberatana_Group
Heysen Supergroup,83,265739.061707565,6417315.451946044,407.62981075294704,Umberatana_Group
Heysen Supergroup,83,265408.9334135983,6418453.829391375,392.90416120128015,Umberatana_Group
Heysen Supergroup,83,265268.7269494935,6419275.518516567,394.8003298964162,Umberatana_Group
Heysen Supergroup,83,265044.7231311783,6419744.144681743,402.9880509029808,Umberatana_Group
Heysen Supergroup,83,294735.8607764452,6458336.085975628,461.56201893296156,Umberatana_Group
Heysen Supergroup,83,294550.83122399624,6458135.196463101,465.1369948425235,Umberatana_Group
Heysen Supergroup,83,294172.81564982526,6457401.404422621,503.39578266524666,Umberatana_Group
Heysen Supergroup,83,293728.09307780385,6456667.611471899,523.0,Umberatana_Group
Heysen Supergroup,83,293149.95328987174,6455933.818480998,519.1174334517818,Umberatana_Group
Heysen Supergroup,83,270458.09214495955,6405084.328058686,480.9939130361347,Umberatana_Group
Heysen Supergroup,83,270326.23544184485,6405307.552668661,476.3923330812641,Umberatana_Group
Heysen Supergroup,83,270257.55680751806,6405392.504861639,475.0996321379463,Umberatana_Group
Heysen Supergroup,83,270017.0557920874,6405797.94933686,470.0,Umberatana_Group
Heysen Supergroup,83,269612.3340924933,6406397.139339391,467.25107060554353,Umberatana_Group
Heysen Supergroup,83,269115.8714098091,6407041.749914119,449.9535508981623,Umberatana_Group
Heysen Supergroup,83,268938.21906543436,6407247.416394443,447.1625499086139,Umberatana_Group
Heysen Supergroup,83,268702.02483965486,6407475.039058184,445.01940447466745,Umberatana_Group
Heysen Supergroup,83,268591.35939264705,6407565.3092335835,444.62847901242185,Umberatana_Group
Heysen Supergroup,83,268110.4750986947,6409319.809305013,438.68453399945827,Umberatana_Group
Heysen Supergroup,83,267048.9567317147,6431626.625431681,467.014797694611,Umberatana_Group
Heysen Supergroup,83,267481.0285467735,6431541.149345426,486.1589622912993,Umberatana_Group
Heysen Supergroup,83,267881.02265197673,6431641.148221241,500.7137161825114,Umberatana_Group
Heysen Supergroup,83,269031.0062469804,6432891.129986482,515.4547458511774,Umberatana_Group
Heysen Supergroup,83,272480.95763392467,6435103.598620713,514.8362761874562,Umberatana_Group
Heysen Supergroup,83,273155.9474822104,6435028.599912478,530.3861366186442,Umberatana_Group
Heysen Supergroup,83,274430.92895194306,6435453.593772877,533.1524566648097,Umberatana_Group
Heysen Supergroup,83,275480.91477740195,6436878.573434956,516.9482058446939,Umberatana_Group
Heysen Supergroup,83,275930.9080842796,6438878.54495802,513.728793283361,Umberatana_Group
Heysen Supergroup,83,276455.90039880597,6440303.524800109,501.47162026439617,Umberatana_Group
Heysen Supergroup,83,277355.88791555737,6442403.494413026,500.59010823968174,Umberatana_Group
Heysen Supergroup,83,277742.6041898009,6446065.6878814995,501.0163090181921,Umberatana_Group
Heysen Supergroup,83,263267.39772396104,6423347.338479157,392.9768183394281,Umberatana_Group
Heysen Supergroup,83,263382.2973723606,6423446.261315193,394.00000000000006,Umberatana_Group
Heysen Supergroup,83,263531.18851892394,6423614.118924666,394.0,Umberatana_Group
Heysen Supergroup,83,264057.314454986,6424383.176819388,400.66320057022944,Umberatana_Group
