X,Y,Z,angle,lsx,lsy,formation,group
306756.2665750218,6420363.6699544415,308.13542495385855,12.955112545512435,-0.2241876308737843,-0.9745460000242163,Yudnamutana_Subgroup,Heysen_Supergroup
307137.31140793336,6422014.484303315,292.14667881887544,23.783039441450285,-0.40327443452021006,-0.9150790842667123,Yudnamutana_Subgroup,Heysen_Supergroup
307620.03459967417,6422447.063539258,295.89326472271694,75.28067761788407,-0.967182120650698,-0.25408413073944375,Yudnamutana_Subgroup,Heysen_Supergroup
310405.73034727,6422434.745655141,270.2314592577825,86.59468470749412,-0.9982343218142506,-0.059398979385534754,Yudnamutana_Subgroup,Heysen_Supergroup
311796.29362195765,6421989.616054356,259.0286029123363,138.89119670983345,-0.6574910203354448,0.7534623800683453,Yudnamutana_Subgroup,Heysen_Supergroup
293410.95770350134,6455767.268978419,540.9092085747583,75.25640382478365,0.9670743891802427,0.25449386199211227,Yudnamutana_Subgroup,Heysen_Supergroup
294372.94175864704,6456278.478927951,525.3134803817461,42.27374551295713,0.6726735237476877,0.7399394099849452,Yudnamutana_Subgroup,Heysen_Supergroup
295461.53704790946,6457862.511199361,468.72734306303516,43.78110674526669,0.6919051361692901,0.7219884227205835,Yudnamutana_Subgroup,Heysen_Supergroup
309234.1055242361,6412338.608271571,299.2435979852551,72.16842656470835,-0.9519607916076164,-0.3062199393276021,Yudnamutana_Subgroup,Heysen_Supergroup
310880.3882056124,6412983.522184612,288.9104310195405,83.47162287796176,-0.9935156671865375,-0.11369529038130467,Yudnamutana_Subgroup,Heysen_Supergroup
312452.59878594545,6412743.178950161,278.7215511236433,129.29956871447473,-0.7738449773856348,0.6333750476416214,Yudnamutana_Subgroup,Heysen_Supergroup
303132.7414957987,6406972.997858558,334.3827374887386,60.171144857284844,-0.86751505867585,-0.49741091963349215,Yudnamutana_Subgroup,Heysen_Supergroup
306030.7350184112,6406179.326507806,382.04286414642434,64.48285686194906,0.9024564332209899,0.43078113484465536,Yudnamutana_Subgroup,Heysen_Supergroup
268994.1416550005,6413503.097424082,450.0,25.292568601079466,-0.42724059813518606,-0.9041379713877128,Yudnamutana_Subgroup,Heysen_Supergroup
267697.9837150221,6414229.8189713415,434.3759511953318,57.61736480608839,0.8444902813781715,0.5355708773428748,Yudnamutana_Subgroup,Heysen_Supergroup
264716.95929281734,6420086.3644426465,407.0132257918477,59.037922724049736,-0.8575080044679687,-0.5144706233336964,Yudnamutana_Subgroup,Heysen_Supergroup
282299.01295014616,6411197.419119852,501.6563649550367,52.69831885627756,0.7954556999079787,0.6060117403845472,Burra_Group,Warrina_Supergroup
272732.26331009925,6458250.017521903,452.1494646457236,91.235480270634,-0.9997675232419341,0.02156152755926285,Burra_Group,Warrina_Supergroup
264664.36537216033,6450515.383358648,407.1839597653048,11.510685169927768,-0.1995506784757318,-0.9798875071761427,Burra_Group,Warrina_Supergroup
264440.7274394644,6451225.790565786,407.03250507959353,114.14820204972968,0.9124903321634459,-0.4090982690115473,Burra_Group,Warrina_Supergroup
263440.1909308209,6451528.770466991,393.7110948388391,131.58917904298804,0.7479234671475963,-0.6637849706719176,Burra_Group,Warrina_Supergroup
263977.5991219373,6452851.812842417,399.85328766780253,31.47161622486891,-0.522076110927081,-0.8528989004561174,Burra_Group,Warrina_Supergroup
266038.8845448437,6454952.403426163,399.94085396325323,98.48538513272422,-0.9890535340495734,0.1475571305767683,Burra_Group,Warrina_Supergroup
266530.91321420186,6454434.72764371,420.82877930055963,178.15842623504247,-0.032135991787314896,0.9994835056327072,Burra_Group,Warrina_Supergroup
267069.3852753283,6454202.832004366,412.1705109512864,40.29965444821701,-0.6467851798335313,-0.7626722304815526,Burra_Group,Warrina_Supergroup
268614.37889310496,6456984.703773925,402.36725633455274,5.114007158563169,-0.08913779739852078,-0.996019303565418,Burra_Group,Warrina_Supergroup
275414.3629006131,6453946.29120242,531.0,174.45277469259315,-0.09666616235050608,0.9953168606310383,Burra_Group,Warrina_Supergroup
274513.341416518,6451650.816669285,548.6208519848042,113.73015037038475,0.9154509523119584,-0.4024295639129019,Burra_Group,Warrina_Supergroup
274542.75361378456,6449919.344881782,503.10219009554385,68.41421212118308,-0.9298677699562392,-0.36789391187760967,Burra_Group,Warrina_Supergroup
